Date,Price,Open,High,Low,Vol.,Change %
2022-09-17,"3,873.33","3,880.95","3,880.95","3,837.08",,-0.72%
2022-09-18,"3,873.33","3,880.95","3,880.95","3,837.08",,-0.72%
2022-09-19,"3,899.89","3,849.91","3,900.45","3,838.50",,0.69%
2022-09-20,"3,855.93","3,875.23","3,876.01","3,827.54",,-1.13%
2022-09-21,"3,789.93","3,871.40","3,907.07","3,789.49",,-1.71%
2022-09-22,"3,757.99","3,782.36","3,790.90","3,749.45",,-0.84%
2022-09-23,"3,693.23","3,727.14","3,727.14","3,647.47",,-1.72%
2022-09-24,"3,693.23","3,727.14","3,727.14","3,647.47",,-1.72%
2022-09-25,"3,693.23","3,727.14","3,727.14","3,647.47",,-1.72%
2022-09-26,"3,655.04","3,682.72","3,715.67","3,644.76",,-1.03%
2022-09-27,"3,647.29","3,686.44","3,717.53","3,623.29",,-0.21%
2022-09-28,"3,719.04","3,651.94","3,736.74","3,640.61",,1.97%
2022-09-29,"3,640.47","3,687.01","3,687.01","3,610.40",,-2.11%
